subject_id,treatment,outcome,prediction,logit_yes,logit_no,prob_yes,date,rct_id,model_family,model_version,model_size,model_id,fine_tuned,ft_base_model,ft_corpus,lora_r,lora_alpha,lora_dropout,lora_target_modules,train_epochs,train_batch_size,train_grad_accum_steps,train_effective_batch_size,train_lr,train_lr_scheduler,train_warmup_ratio,train_max_grad_norm,train_weight_decay,train_optimizer,train_precision,train_max_seq_length,train_seed,infer_precision,infer_batch_size,infer_max_seq_length,infer_temperature,infer_max_tokens
4974,CDC Health,No,[,-4.96875,-0.21093750000000006,0.008511303026562552,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4975,CDC Health,No,No,-5.53125,-0.16699218999999996,0.004659124045442852,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4977,CDC Health,No,No,-6.53125,-0.28304924559160693,0.0019301977553625197,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4979,CDC Health,No,[,-6.625,-0.6367187499999999,0.0025016967402642916,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4980,CDC Health,No,No,-6.90625,-0.5273437500000001,0.001694103155850392,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4981,CDC Health,No,No,-5.0625,-0.32226562000000003,0.008660931185249155,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4983,Placebo,No,No,-4.21875,-0.7109375,0.029090757042564665,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4984,CDC Health,No,No,-6.25,-0.25585938,0.002487117584562168,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4985,Low Cash,No,No,-4.40625,-0.15820311999999997,0.01409073441424727,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4987,Placebo,No,No,-1.890625,-0.515625,0.20181322226037884,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4988,Low Cash,No,No,-5.15625,-0.6406250000000001,0.010818448652863185,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4989,Low Cash,No,[,-5.125,-0.25976562,0.007651031293756051,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4991,Low Cash,No,[,-4.40625,-0.40234375,0.017917344767471324,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4993,Low Cash,No,No,-5.96875,-0.47828998619371743,0.004108992266469594,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4996,Placebo,No,No,-2.59375,-0.71484375,0.13251455444044344,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
4998,Low Cash,No,No,-4.4375,-0.32617188,0.016121825308094313,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5004,Placebo,No,No,-3.84375,-0.3378906199999999,0.029145972677507608,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5041,Low Cash,No,No,-4.71875,-0.21191405999999993,0.010912909507140625,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5043,Low Cash,No,No,-6.4375,-0.3162471811269174,0.0021908928695314597,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5044,Low Cash,No,No,-5.34375,-0.48046875,0.0076658746886459446,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5047,Low Cash,No,No,-4.375,-0.36328125,0.017780390073110938,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5048,Low Cash,No,[,-5.09375,-0.23339844000000007,0.007688193336119281,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5049,Placebo,No,No,-3.71875,-0.33984375,0.032961240053781315,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5053,Low Cash,No,[,-4.96875,-0.35742188,0.009840805940978843,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5054,Placebo,Yes,[,-2.375,-0.49218750000000006,0.13206615786963918,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5057,Low Cash,No,No,-4.78125,-0.2910156199999999,0.011093566437187138,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5058,Low Cash,No,No,-4.96875,-0.23437500000000006,0.008711384457705508,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5059,Placebo,No,No,-3.171875,-0.8046875,0.08570927928078065,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5123,High Cash,No,No,-4.3125,-0.19531249999999994,0.016029147365901313,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5124,Placebo,No,No,-1.7578125,-0.5078125,0.22270013882530887,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5126,High Cash,No,No,-4.5,-0.13964844000000004,0.012612781706488397,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5127,High Cash,No,[,-4.375,-0.24023438000000003,0.01575424723472836,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5128,High Cash,No,No,-6.0625,-0.43164062000000003,0.0035726828738584415,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5130,Placebo,No,[,-4.03125,-0.40820312,0.026006784796945456,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5131,High Cash,No,[,-5.4375,-0.69921875,0.008677716704989246,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5133,High Cash,No,No,-4.03125,-0.40624999999999994,0.02595735719779685,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5135,CDC Health,No,No,-4.1875,-0.29882812,0.02006180234213115,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5137,CDC Health,No,No,-4.625,-0.23828124999999997,0.012288597529701977,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5145,CDC Health,No,No,-6.875,-0.6328125,0.0019418168866865042,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5147,CDC Health,No,No,-6.46875,-0.35156250000000006,0.0021997980436915168,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5149,Placebo,No,[,-4.5,-0.48828124999999994,0.017780390073110934,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5150,Placebo,No,No,-4.09375,-0.22070312,0.02037129390887299,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5151,Placebo,No,[,-2.703125,-0.70703125,0.11961366366632262,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5197,Placebo,No,No,-3.65625,-0.28320312000000003,0.033148518242231195,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5198,Placebo,No,[,-1.6875,-1.1875,0.3775406687981454,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5199,Placebo,No,No,-3.1875,-0.43164062000000003,0.059756586119519964,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5202,Placebo,No,No,-2.703125,-0.45898438,0.095856082715648,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5203,Placebo,No,No,-2.53125,-0.78125,0.14804719803168948,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5204,Placebo,No,No,-2.40625,-0.5273437500000001,0.13251455444044347,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5205,Placebo,No,[,-6.21875,-0.4785156199999999,0.0032037180885836876,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5207,CDC Health,No,[,-4.15625,-0.54296875,0.026255300789352835,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5209,Placebo,No,No,-1.65625,-0.53515625,0.24580846052125757,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5210,Placebo,No,No,-3.140625,-0.39648437999999997,0.060418420179983744,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5211,Placebo,No,[,-3.578125,-0.46093750000000006,0.04240382863184671,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5212,Placebo,No,[,-1.6796875,-1.1796875,0.37754066879814546,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5213,Low Cash,No,No,-4.8125,-0.32421875000000006,0.011115013721477563,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5215,Placebo,No,No,-2.15625,-1.0234375,0.24364243753740633,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5216,Low Cash,No,[,-5.375,-0.25781249999999994,0.0059571537637496345,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5218,Low Cash,No,No,-5.125,-0.25976562,0.007651031293756051,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5219,Placebo,No,Yes,-2.640625,-0.5078125,0.1059482871363798,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5220,Low Cash,No,No,-4.71875,-0.21289062000000006,0.010923455354061739,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5221,Placebo,No,[,-2.15625,-0.40820312,0.14829371292144972,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5224,Placebo,No,[,-2.046875,-0.66796875,0.20118471823927994,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5225,Placebo,No,[,-4.125,-0.4941406199999999,0.025809621908594062,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5227,Placebo,No,No,-4.15625,-0.40624999999999994,0.022977369910025615,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5228,Placebo,No,[,-2.875,-0.75390625,0.10706346207954626,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5229,Placebo,Yes,Yes,-1.5234375,-0.7734375,0.320821300824607,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5230,Placebo,No,No,-4.375,-0.36523437999999997,0.01781453216487215,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5232,Placebo,No,[,-1.5234375,-0.77734375,0.32167304821323783,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5235,High Cash,No,No,-3.5625,-0.19042969,0.03317983128542143,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5236,High Cash,No,[,-4.3125,-0.296875,0.017712298703411445,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5237,Placebo,No,No,-1.7265625,-0.72265625,0.2681740995451041,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5238,High Cash,No,No,-5.34375,-0.35546875000000006,0.006771209930611185,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5242,High Cash,No,No,-4.90625,-0.39648437999999997,0.010881332343191049,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5252,CDC Health,No,[,-5.03125,-0.16894531000000002,0.00767330705991108,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5255,CDC Health,No,No,-5.28125,-0.39453124999999994,0.007489624898808396,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5257,Placebo,No,No,-3.484375,-0.73046875,0.05986641857192517,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5258,CDC Health,No,[,-4.75,-0.48828124999999994,0.013902058625059313,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5259,CDC Health,No,No,-4.6875,-0.4394531199999999,0.014090734414247269,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5261,Placebo,No,[,-5.6875,-0.69921875,0.006771209930611186,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5262,CDC Health,No,[,-4.625,-0.35937500000000006,0.013848610215564576,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5263,CDC Health,No,No,-4.53125,-0.4003906199999999,0.01581493230461616,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5264,Placebo,No,[,-2.078125,-0.8281249999999999,0.22270013882530884,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5278,Placebo,No,No,-3.0,-0.3691406199999999,0.0671785769755592,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5280,Placebo,No,No,-3.21875,-0.4746093800000001,0.06041842017998374,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5292,Placebo,No,No,-2.265625,-1.015625,0.22270013882530884,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5293,Placebo,No,[,-1.6796875,-0.5585937499999999,0.24580846052125757,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5294,Placebo,No,No,-2.859375,-0.49023438,0.08555635034260155,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5299,Placebo,No,No,-4.0625,-0.44726562000000003,0.026205413321940377,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5301,Placebo,No,[,-3.21875,-0.47265625000000006,0.06030763997506922,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5302,Placebo,No,No,-2.28125,-0.5390625,0.14903529447863062,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5326,Low Cash,No,No,-5.96875,-0.22831649622537264,0.0032030822588144485,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5355,Placebo,No,No,-2.1875,-0.81640625,0.20244319214007214,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5359,Placebo,No,[,-1.453125,-0.703125,0.320821300824607,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5375,High Cash,No,No,-5.84375,-0.35133730640396915,0.004101009421459582,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5377,High Cash,No,No,-4.375,-0.24023438000000003,0.01575424723472836,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
5379,High Cash,No,No,-5.65625,-0.16392590712847432,0.004101371299653495,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
